,TSPDT Rank,Title,Tier,Director,Year,RateCount,Genre,Country,Rating,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating
701,702,Spartacus,highbrow,Stanley Kubrick,1960,31230,"['Action', 'War', 'History', 'Drama', 'Adventure']",USA,3.73506243996158,35,114,125,700,1132,5226,7037,10835,3371,2656
702,703,Funny Games,highbrow,Michael Haneke,1997,44497,"['Thriller', 'Horror', 'Drama']",Austria,3.84946176146706,331,471,364,1173,1373,4823,7396,15319,7075,6172
703,704,When Harry Met Sally...,highbrow,Rob Reiner,1989,89033,"['Comedy', 'Romance', 'Drama']",USA,3.93155908483371,120,380,346,1888,2382,11465,15006,28793,12009,16644
704,705,Irreversible,highbrow,Gaspar Noé,2002,43961,"['Drama', 'Mystery', 'Crime', 'Thriller']",France,3.79283910739064,564,698,497,1474,1652,5081,6972,13536,6581,6906
710,711,Breakfast at Tiffany's,highbrow,Blake Edwards,1961,77455,"['Drama', 'Comedy', 'Romance']",USA,3.73440061971467,259,630,585,2676,3419,13041,15156,23413,6979,11297
711,712,The Host,highbrow,Bong Joon-ho,2006,73538,"['Science Fiction', 'Horror', 'Drama']",South Korea,3.71125132584514,145,374,427,1885,2731,10833,17955,25853,8390,4945
712,713,The Man Who Would Be King,highbrow,John Huston,1975,6175,"['Drama', 'Adventure']",USA,3.82016194331984,6,21,23,117,214,829,1340,2153,784,689
713,714,Fort Apache,highbrow,John Ford,1948,4237,['Western'],USA,3.76669813547321,5,19,19,107,192,686,903,1256,554,496
714,715,The Bad and the Beautiful,highbrow,Vincente Minnelli,1952,5765,"['Drama', 'Romance']",USA,3.93746747614918,3,21,8,62,117,635,1096,2115,985,723
715,716,By the Bluest of Seas,highbrow,Boris Barnet,1936,620,"['Romance', 'Drama', 'Comedy']",Azerbaijan,3.62177419354839,2,6,4,21,50,126,137,133,58,83
716,717,Avatar,highbrow,James Cameron,2009,263260,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",USA,3.27701891666034,4044,9194,6555,25377,22867,60085,41330,52965,14494,26349
717,718,Miller's Crossing,highbrow,Joel Coen,1990,36841,"['Crime', 'Thriller', 'Drama']",USA,3.9131402513504,24,112,120,642,994,4238,6944,12753,6018,4996
718,719,The Tin Drum,highbrow,Volker Schlöndorff,1979,5949,"['History', 'Drama', 'War']",Germany,3.66515380736258,45,81,66,237,295,842,1243,1816,741,583
719,720,Red Sorghum,highbrow,Zhang Yimou,1988,2701,"['Drama', 'War']",China,3.66641984450204,4,9,17,70,114,468,688,902,257,173
723,724,Claire's Knee,highbrow,Éric Rohmer,1970,7730,"['Drama', 'Romance']",France,3.88253557567917,20,29,34,146,228,910,1509,2605,1243,1007
724,725,Lancelot of the Lake,highbrow,Robert Bresson,1974,2533,"['Romance', 'War', 'Drama']",Italy,3.71476510067114,9,31,34,101,149,391,482,619,345,372
725,726,The Woman Next Door,highbrow,François Truffaut,1981,2633,"['Drama', 'Romance']",France,3.49468287124952,7,15,22,106,196,583,725,653,181,147
726,727,The Wild Child,highbrow,François Truffaut,1970,2971,['Drama'],France,3.62268596432178,4,11,13,85,144,577,787,912,266,174
727,728,Van Gogh,highbrow,Maurice Pialat,1991,1489,['Drama'],France,3.81833445265279,3,15,7,48,57,193,309,423,205,229
729,730,Near Dark,highbrow,Kathryn Bigelow,1987,18868,['Horror'],USA,3.55965126139495,34,122,155,699,1176,3677,4834,5614,1494,1065
730,731,The Tiger of Eschnapur,highbrow,Fritz Lang,1959,918,"['Drama', 'Thriller', 'Adventure', 'Romance']",Germany,3.55010893246187,1,10,13,56,68,187,193,200,79,111
733,734,Seasons of the Year,highbrow,Artavazd Peleshyan,1975,545,['Documentary'],Armenia,3.74036697247706,2,4,2,15,21,87,128,156,70,60
734,735,The Thief of Bagdad,highbrow,Michael Powell,1940,3896,"['Action', 'Adventure', 'Family', 'Fantasy']",UK,3.64104209445585,6,20,41,114,211,726,913,1157,392,316
735,736,From the East,highbrow,Chantal Akerman,1993,1006,['Documentary'],Belgium,3.89363817097416,3,7,7,27,32,108,165,339,167,151
737,738,Les Dames du Bois de Boulogne,highbrow,Robert Bresson,1945,2232,"['Romance', 'Drama']",France,3.53629032258064,3,9,14,68,154,495,634,576,135,145
738,739,An American in Paris,highbrow,Vincente Minnelli,1951,14671,"['Music', 'Comedy', 'Romance']",USA,3.61972599004839,15,82,137,590,899,2814,3284,4110,1397,1344
739,740,Pickup on South Street,highbrow,Samuel Fuller,1953,6236,"['Thriller', 'Crime']",USA,3.92302758178319,5,11,13,82,152,619,1229,2346,1101,678
741,742,Saturday Night and Sunday Morning,highbrow,Karel Reisz,1960,3578,"['Drama', 'Romance']",UK,3.74161542761319,5,16,12,92,109,518,850,1337,365,275
742,743,The New World,highbrow,Terrence Malick,2005,20373,"['Drama', 'History', 'Romance']",USA,3.68095027732784,107,298,304,1086,1189,3169,3434,5064,2754,2973
743,744,Il Grido,highbrow,Michelangelo Antonioni,1957,1886,['Drama'],Italy,3.716065747614,2,9,10,39,72,281,485,654,202,132
745,746,Superman,highbrow,Richard Donner,1978,44208,"['Science Fiction', 'Action', 'Adventure']",UK,3.61194806369888,82,337,355,1758,2327,9367,9643,12324,3589,4427
746,747,Roma,highbrow,Federico Fellini,1972,3998,"['Drama', 'Comedy']",Italy,3.73524262131066,8,28,36,125,183,594,833,1268,499,425
747,748,Dirty Harry,highbrow,Don Siegel,1971,37453,"['Thriller', 'Action', 'Crime']",USA,3.73337249352522,40,154,156,828,1407,6059,8709,12967,3894,3239
748,749,The Ladies Man,highbrow,Jerry Lewis,1961,2188,['Comedy'],USA,3.21252285191956,18,41,48,146,136,393,377,408,171,275
750,751,Moulin Rouge!,highbrow,Baz Luhrmann,2001,80503,"['Drama', 'Music', 'Romance']",Australia,3.67108679179658,821,1713,1348,4477,4353,12583,12397,19798,7688,15325
751,752,Dodes'ka-den,highbrow,Akira Kurosawa,1970,2352,['Drama'],Japan,3.6375425170068,4,24,14,99,149,404,522,662,238,236
752,753,Night of the Demon,highbrow,Jacques Tourneur,1957,5936,"['Horror', 'Mystery']",UK,3.80870956873315,3,14,30,97,202,835,1349,2038,739,629
754,755,Chronicle of Anna Magdalena Bach,highbrow,Jean-Marie Straub,1968,1726,"['Music', 'History']",Germany,3.72103128621089,6,22,28,70,126,239,283,458,218,276
755,756,Lolita,highbrow,Stanley Kubrick,1962,44908,"['Drama', 'Romance', 'Crime']",UK,3.5990692081589,243,460,350,1661,2137,8690,10100,13973,3862,3433
756,757,Ferris Bueller's Day Off,highbrow,John Hughes,1986,200493,['Comedy'],USA,3.92073039956507,452,1236,911,4493,5442,26642,32394,65412,23697,39814
758,759,Thelma & Louise,highbrow,Ridley Scott,1991,60425,"['Adventure', 'Crime', 'Thriller', 'Drama']",USA,3.92956557716177,71,170,186,1110,1530,7634,10519,20541,8576,10088
760,761,The Firemen's Ball,highbrow,Miloš Forman,1967,5035,"['Comedy', 'Drama']",Italy,3.70536246276068,7,24,34,154,223,781,1164,1641,607,400
761,762,The Last Detail,highbrow,Hal Ashby,1973,9215,"['Comedy', 'Drama']",USA,3.89744981009224,5,28,18,128,207,1033,1886,3487,1358,1065
762,763,The Adventures of Robin Hood,highbrow,Michael Curtiz,1938,12932,"['Adventure', 'Romance', 'Action']",USA,3.84055057222394,11,44,61,292,407,2035,2430,4215,1463,1974
763,764,Street Angel,highbrow,Yuan Muzhi,1937,385,"['Drama', 'Comedy']",China,3.54285714285714,1,3,1,19,29,67,107,100,34,24
764,765,Smiles of a Summer Night,highbrow,Ingmar Bergman,1955,7098,"['Romance', 'Comedy']",Sweden,3.86446886446886,8,18,21,110,204,871,1458,2558,1103,747
765,766,Iracema,highbrow,Jorge Bodanzky,1975,449,"['Drama', 'Documentary']",Brazil,3.85300668151448,4,5,4,6,11,75,80,111,73,80
766,767,Sideways,highbrow,Alexander Payne,2004,36602,"['Drama', 'Romance', 'Comedy']",USA,3.66800994481176,183,397,334,1362,1678,5813,7859,11368,4219,3389
767,768,Portrait of Jason,highbrow,Shirley Clarke,1967,1905,['Documentary'],USA,3.88530183727034,2,12,12,43,75,188,369,625,307,272
768,769,Every Man for Himself,highbrow,Jean-Luc Godard,1980,2296,['Drama'],Austria,3.50065331010453,23,40,26,113,164,477,516,500,222,215
769,770,Wild at Heart,highbrow,David Lynch,1990,40270,"['Thriller', 'Crime', 'Comedy']",USA,3.73044449962751,116,294,334,1334,1809,6071,8386,12594,4837,4495
771,772,Hunger,highbrow,Steve McQueen,2008,27091,"['Drama', 'History']",Ireland,3.91157580008121,42,109,125,500,739,2735,4878,9819,4971,3176
772,773,The Navigator,highbrow,Buster Keaton,1924,3715,"['Comedy', 'Action', 'Romance']",USA,3.75329744279946,2,6,12,62,135,607,947,1189,429,327
773,774,The River,highbrow,Tsai Ming-liang,1997,2595,"['Drama', 'Romance']",Taiwan,3.83102119460501,7,14,11,67,117,310,493,848,413,315
774,775,Starship Troopers,highbrow,Paul Verhoeven,1997,66005,"['Science Fiction', 'Thriller', 'Adventure', 'Action']",USA,3.67787288841754,240,691,599,2467,3067,10865,13689,20353,7303,6733
775,776,Flaming Creatures,highbrow,Jack Smith,1963,932,['Drama'],USA,2.91040772532189,64,69,41,91,116,162,126,143,42,78
776,777,Blood of the Beasts,highbrow,Georges Franju,1949,1529,['Documentary'],France,3.8273381294964,10,9,5,27,63,212,270,535,194,205
777,778,Code Unknown,highbrow,Michael Haneke,2000,7293,"['War', 'Drama', 'Romance']",France,3.72912381735911,15,49,39,211,306,1083,1622,2407,929,632
778,779,The Blues Brothers,highbrow,John Landis,1980,58488,"['Music', 'Comedy', 'Crime', 'Action']",USA,3.89191800027356,115,316,291,1541,1931,7796,9783,18519,7577,10622
779,780,Deep End,highbrow,Jerzy Skolimowski,1970,3800,"['Drama', 'Romance']",UK,3.7875,8,15,26,110,164,479,790,1266,543,399
780,781,Hawks and Sparrows,highbrow,Pier Paolo Pasolini,1966,2123,"['Fantasy', 'Comedy']",Italy,3.6514366462553,6,14,19,82,112,343,504,648,215,182
782,783,The Goddess,highbrow,Yonggang Wu,1934,1588,['Drama'],China,3.80100755667506,1,3,7,23,55,231,345,559,236,128
783,784,Kaagaz Ke Phool,highbrow,Guru Dutt,1959,655,"['Drama', 'Romance']",India,3.76488549618321,2,2,2,25,34,85,133,213,95,65
785,786,Olympia Part One: Festival of the Nations,highbrow,Leni Riefenstahl,1938,1673,['Documentary'],Germany,3.72086072922893,14,12,16,59,71,262,314,533,181,211
786,787,Ossessione,highbrow,Luchino Visconti,1943,2729,"['Crime', 'Romance', 'Drama']",Italy,3.6513374862587,5,13,21,73,127,471,715,845,263,195
787,788,Blood Simple,highbrow,Joel Coen,1984,41995,"['Thriller', 'Crime', 'Drama']",USA,3.8844862483629,25,106,98,593,1012,4731,8725,15773,6670,4262
788,789,Vengeance Is Mine,highbrow,Shōhei Imamura,1979,3727,"['Drama', 'Crime']",Japan,3.93010464180306,1,14,17,56,100,384,668,1372,615,500
789,790,The Trial,highbrow,Orson Welles,1962,9199,"['Crime', 'Drama']",France,3.94423306881183,13,38,48,188,297,935,1579,2944,1689,1468
791,792,Spies,highbrow,Fritz Lang,1928,1609,"['Action', 'Drama', 'Thriller']",Germany,3.79272840273462,3,5,7,28,44,227,390,549,205,151
792,793,Two English Girls,highbrow,François Truffaut,1971,2261,"['Romance', 'Drama']",France,3.60813799203892,5,18,15,94,123,411,571,618,228,178
793,794,Million Dollar Baby,highbrow,Clint Eastwood,2004,80034,['Drama'],USA,3.84399755104081,185,471,415,1995,2469,10284,14248,28406,11694,9867
794,795,The Mad Masters,highbrow,Jean Rouch,1955,1082,['Documentary'],France,3.39741219963031,15,19,27,56,77,230,266,247,69,77
799,800,Moonfleet,highbrow,Fritz Lang,1955,1039,['Adventure'],USA,3.46246390760346,2,7,15,65,87,257,221,211,78,96
801,802,The Sweet Hereafter,highbrow,Atom Egoyan,1997,7720,['Drama'],Canada,3.83717616580311,17,34,42,198,300,981,1436,2506,1303,903
805,806,Mary Poppins,highbrow,Robert Stevenson,1964,68763,"['Family', 'Fantasy', 'Comedy']",USA,3.85958291523057,113,418,361,1889,2483,10727,11253,21166,7271,13089
806,807,The Miracle of Morgan’s Creek,highbrow,Preston Sturges,1943,2187,"['War', 'Comedy', 'Romance']",USA,3.78372199359854,5,14,14,63,100,298,456,655,317,265
807,808,The Ladykillers,highbrow,Alexander Mackendrick,1955,7330,"['Comedy', 'Crime']",UK,3.73635743519782,12,30,42,166,288,1139,1753,2431,770,699
811,812,"Faster, Pussycat! Kill! Kill!",highbrow,Russ Meyer,1965,7836,"['Comedy', 'Crime', 'Action']",USA,3.56999744767739,39,84,122,385,527,1481,1672,2030,619,880
814,815,Port of Shadows,highbrow,Marcel Carné,1938,3138,"['Crime', 'Drama', 'Romance']",France,3.93116634799235,5,4,9,53,63,357,576,1127,525,419
815,816,The Idiots,highbrow,Lars von Trier,1998,9024,"['Comedy', 'Drama']",Denmark,3.3836990248227,173,286,210,554,665,1684,1782,2191,753,727
816,817,Burnt by the Sun,highbrow,Nikita Mikhalkov,1994,1653,['Drama'],France,3.74531155474894,9,18,15,48,60,244,340,505,224,190
817,818,Assault on Precinct 13,highbrow,John Carpenter,1976,22398,"['Thriller', 'Action', 'Crime']",USA,3.78192249307974,11,67,92,436,787,3294,5276,7450,2831,2154
818,819,The Right Stuff,highbrow,Philip Kaufman,1983,11635,"['Drama', 'History']",USA,3.94030941125913,23,31,35,206,332,1364,1923,3985,1878,1859
819,820,The Lusty Men,highbrow,Nicholas Ray,1952,1668,"['Western', 'Action', 'Drama']",USA,3.94244604316547,1,6,3,15,33,188,329,584,288,221
820,821,Hitler: A Film from Germany,highbrow,Hans-Jürgen Syberberg,1977,373,['Drama'],Germany,3.94101876675603,3,3,3,13,21,40,41,102,58,90
824,825,Veronika Voss,highbrow,Rainer Werner Fassbinder,1982,4009,['Drama'],Germany,3.87864804190571,5,15,15,51,113,449,806,1520,596,439
825,826,The Ghost and Mrs. Muir,highbrow,Joseph L. Mankiewicz,1947,4298,"['Mystery', 'Fantasy', 'Romance']",USA,3.82247557003257,3,13,21,78,156,633,949,1371,475,599
826,827,7 Women,highbrow,John Ford,1966,1008,['Drama'],USA,3.81200396825397,2,7,6,39,61,137,185,246,145,180
827,828,The Producers,highbrow,Mel Brooks,1967,19185,['Comedy'],USA,3.79442272608809,30,110,117,496,806,2745,3808,6211,2487,2378
829,830,"New York, New York",highbrow,Martin Scorsese,1977,7617,"['Music', 'Romance', 'Drama']",USA,3.31272154391493,26,93,142,575,780,1884,1797,1497,461,362
830,831,Morocco,highbrow,Josef von Sternberg,1930,3318,"['Romance', 'Drama']",USA,3.60533453887884,7,22,30,122,206,679,801,823,279,349
831,832,It's a Gift,highbrow,Norman Z. McLeod,1934,1507,['Comedy'],USA,3.38453881884539,14,38,39,103,116,325,291,354,97,131
834,835,Diary,highbrow,David Perlov,1983,156,['Documentary'],Israel,3.98717948717949,0,1,2,2,6,23,18,43,20,41
836,837,The Intruder,highbrow,Claire Denis,2004,1451,['Drama'],France,3.71743625086148,2,20,15,55,82,224,259,409,208,177
837,838,The Age of the Earth,highbrow,Glauber Rocha,1980,577,['Drama'],Brazil,3.81715771230503,7,11,12,22,25,69,79,134,92,126
838,839,Dust in the Wind,highbrow,Hou Hsiao-hsien,1986,2123,"['Romance', 'Drama']",Taiwan,3.89401789919925,1,2,7,40,62,243,419,755,333,261
839,840,The Day the Earth Stood Still,highbrow,Robert Wise,1951,15451,['Science Fiction'],USA,3.78548314024982,12,54,54,340,532,2422,3308,5245,1831,1655
840,841,Number Two,highbrow,Jean-Luc Godard,1975,963,['Drama'],France,3.41069574247144,18,32,18,61,77,173,186,214,88,96
841,842,The Breakfast Club,highbrow,John Hughes,1985,246592,"['Comedy', 'Drama']",USA,3.84785597261874,823,2069,1514,7597,8405,35779,39686,78738,26405,45576
842,843,Women on the Verge of a Nervous Breakdown,highbrow,Pedro Almodóvar,1988,19551,"['Drama', 'Comedy']",Spain,3.92330315584881,24,59,70,257,479,2195,3782,6969,2922,2794
843,844,Blazing Saddles,highbrow,Mel Brooks,1974,48901,"['Comedy', 'Western']",USA,3.86431770311446,117,337,340,1261,1685,6546,8461,15402,6581,8171
845,846,Point Break,highbrow,Kathryn Bigelow,1991,54903,"['Crime', 'Thriller', 'Action']",USA,3.64366245924631,76,338,368,1858,2789,10525,12935,16112,4748,5154
846,847,Sawdust and Tinsel,highbrow,Ingmar Bergman,1953,3443,['Drama'],Sweden,3.68762706941621,8,9,18,94,152,560,865,1107,394,236
847,848,She Wore a Yellow Ribbon,highbrow,John Ford,1949,4060,['Western'],USA,3.57130541871921,7,34,32,178,280,802,1000,1005,356,366
849,850,The Match Factory Girl,highbrow,Aki Kaurismäki,1990,5303,"['Comedy', 'Drama']",Finland,3.87893645106543,8,21,17,89,154,568,1095,1921,828,602
850,851,Mother India,highbrow,Mehboob Khan,1957,886,"['Drama', 'Music']",India,3.5079006772009,6,16,13,48,64,170,190,226,71,83
852,853,Fires Were Started,highbrow,Humphrey Jennings,1943,572,"['Drama', 'War']",UK,3.13636363636364,5,8,19,41,70,185,118,91,18,17
853,854,A Woman of Paris: A Drama of Fate,highbrow,Charlie Chaplin,1923,1931,"['Romance', 'Drama']",USA,3.39435525634386,7,12,19,94,185,478,531,398,119,88
854,855,Le Million,highbrow,René Clair,1931,1435,"['Comedy', 'Music']",France,3.64425087108014,2,8,8,50,74,249,358,428,157,101
855,856,The Last Temptation of Christ,highbrow,Martin Scorsese,1988,23742,['Drama'],USA,3.84171510403504,84,195,155,653,892,3160,4123,7279,3654,3547
859,860,Sicily!,highbrow,Jean-Marie Straub,1999,1638,['Drama'],Germany,3.72435897435897,7,17,19,63,89,263,320,409,194,257
860,861,Branded to Kill,highbrow,Seijun Suzuki,1967,8789,"['Action', 'Crime']",Japan,3.84975537603823,19,43,53,206,327,1117,1672,2818,1342,1192
861,862,Fata Morgana,highbrow,Werner Herzog,1971,2288,['Documentary'],Germany,3.39707167832168,11,34,44,123,225,546,466,525,161,153
862,863,The Last Emperor,highbrow,Bernardo Bertolucci,1987,16170,"['History', 'Drama']",China,3.75844155844156,19,68,94,434,644,2513,3450,5326,1911,1712
863,864,2046,highbrow,Wong Kar-wai,2004,17942,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']",Germany,3.86043919295508,28,80,95,429,640,2218,3417,5866,2706,2463
864,865,American Graffiti,highbrow,George Lucas,1973,33551,"['Drama', 'Comedy']",USA,3.69895085094334,57,177,205,984,1542,6023,7332,10333,3571,3327
866,867,7th Heaven,highbrow,Frank Borzage,1927,1624,"['Romance', 'Drama']",USA,3.73676108374384,15,17,13,48,70,250,301,484,232,194
868,869,Pink Flamingos,highbrow,John Waters,1972,14486,"['Crime', 'Comedy']",USA,3.49016291591882,479,521,343,772,840,2283,2248,3458,1239,2303
869,870,Man of the West,highbrow,Anthony Mann,1958,3226,"['Action', 'Western', 'Drama', 'Romance']",USA,3.77402355858648,3,16,14,68,137,449,749,1038,445,307
870,871,The Last Bolshevik,highbrow,Chris Marker,1993,441,"['Documentary', 'History']",France,3.8390022675737,2,5,3,6,19,49,90,135,78,54
871,872,Time of the Gypsies,highbrow,Emir Kusturica,1988,4350,"['Drama', 'Crime', 'Fantasy', 'Comedy']",Bosnia and Herzegovina,3.92034482758621,6,12,12,53,79,287,534,1296,804,1037
872,873,Berlin: Symphony of a Great City,highbrow,Walter Ruttmann,1927,2220,"['Documentary', 'History']",Germany,3.67635135135135,10,15,15,45,99,402,504,731,215,184
873,874,Othello,highbrow,Orson Welles,1951,4523,"['Drama', 'Romance']",France,3.76973247844351,11,26,30,107,176,634,951,1525,651,412
874,875,Outskirts,highbrow,Boris Barnet,1933,382,"['Drama', 'War']",Russian Federation,3.57591623036649,0,4,3,11,28,71,106,100,37,23
875,876,Gregory's Girl,highbrow,Bill Forsyth,1980,2548,"['Comedy', 'Romance']",UK,3.57515698587127,7,30,15,94,157,519,606,713,194,214
876,877,Dog Star Man,highbrow,Stan Brakhage,1965,2012,['Unknown'],USA,3.52758449304175,30,41,15,45,61,202,204,424,299,483
877,878,La Bête Humaine,highbrow,Jean Renoir,1938,3167,"['Crime', 'Drama']",France,3.7003473318598,2,9,16,85,143,500,765,1075,360,212
879,880,Enter the Dragon,highbrow,Robert Clouse,1973,27946,['Action'],Hong Kong,3.75227223931869,22,95,132,557,1025,4549,6411,9710,2570,2878
880,881,The Misfits,highbrow,John Huston,1961,4973,"['Action', 'Romance', 'Drama', 'Western']",USA,3.67444198672833,16,35,29,176,257,887,1052,1479,554,488
883,884,Forbidden Planet,highbrow,Fred M. Wilcox,1956,12314,['Science Fiction'],USA,3.61352931622543,13,67,83,426,687,2469,2957,3587,1010,1016
884,885,The Outlaw Josey Wales,highbrow,Clint Eastwood,1976,13078,['Western'],USA,3.76598103685579,8,43,44,289,461,2028,2910,4565,1542,1188
885,886,Arabian Nights,highbrow,Pier Paolo Pasolini,1974,3069,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",France,3.60166177908113,28,46,34,120,186,522,666,843,323,303
886,887,M*A*S*H,highbrow,Robert Altman,1970,18591,"['Comedy', 'War', 'Drama']",USA,3.54340810069388,120,292,295,1006,1200,3380,3731,5091,1767,1711
888,889,Dracula,highbrow,Terence Fisher,1958,10496,['Horror'],UK,3.63066882621951,11,41,47,271,477,2205,2724,3109,768,843
890,891,They Were Expendable,highbrow,John Ford,1945,1724,"['Drama', 'War', 'Action']",USA,3.56670533642691,5,9,20,67,105,360,401,472,171,114
892,893,Night at the Crossroads,highbrow,Jean Renoir,1932,535,"['Drama', 'Mystery', 'Crime']",France,3.47196261682243,1,4,6,29,54,113,117,129,47,35
893,894,Fellini's Casanova,highbrow,Federico Fellini,1976,2170,"['History', 'Romance', 'Drama']",Italy,3.55115207373272,14,24,38,115,146,403,474,517,216,223
894,895,"Moi, un Noir",highbrow,Jean Rouch,1958,961,['Documentary'],France,3.78720083246618,3,5,1,15,32,162,211,300,126,106
895,896,The Criminal Life of Archibaldo de la Cruz,highbrow,Luis Buñuel,1955,1933,"['Drama', 'Crime', 'Comedy']",Mexico,3.81324366270047,0,7,5,22,56,266,457,707,246,168
897,898,The Incredible Shrinking Man,highbrow,Jack Arnold,1957,5814,"['Drama', 'Science Fiction', 'Horror']",USA,3.7578259373925,2,25,20,102,229,867,1402,2003,659,506
898,899,My American Uncle,highbrow,Alain Resnais,1980,2472,"['Romance', 'Comedy', 'Drama']",France,3.90190129449838,1,7,8,64,94,248,443,859,435,315
899,900,42nd Street,highbrow,Lloyd Bacon,1933,5008,"['Romance', 'Music', 'Comedy']",USA,3.54173322683706,4,37,42,180,285,1112,1338,1319,375,316
901,902,Dear Diary,highbrow,Nanni Moretti,1993,2935,"['Drama', 'Comedy']",Italy,3.77291311754685,6,12,19,67,131,443,635,919,348,355
902,903,Naked Childhood,highbrow,Maurice Pialat,1968,2104,['Drama'],France,3.82461977186312,1,6,5,22,61,283,500,742,301,183
903,904,They Live,highbrow,John Carpenter,1988,60622,"['Science Fiction', 'Action']",USA,3.74701428524298,76,278,330,1513,2503,9433,13824,19741,6420,6504
905,906,Sholay,highbrow,Ramesh Sippy,1975,2669,['Action'],India,3.77744473585613,21,26,27,79,112,357,525,791,341,392
909,910,Saturday Night Fever,highbrow,John Badham,1977,26443,"['Music', 'Drama', 'Comedy']",USA,3.30159210377037,282,617,530,1932,2335,6455,5615,5615,1496,1568
910,911,Ride the High Country,highbrow,Sam Peckinpah,1962,3509,"['Action', 'Western']",USA,3.7396694214876,5,13,15,58,113,557,910,1152,416,270
911,912,Juliet of the Spirits,highbrow,Federico Fellini,1965,5881,"['Comedy', 'Fantasy', 'Drama']",Italy,3.79085189593607,4,27,37,196,248,801,1178,1891,775,724
912,913,Sherman's March,highbrow,Ross McElwee,1985,1737,['Documentary'],USA,3.8566493955095,13,30,22,37,57,215,266,512,272,313
914,915,Knife in the Water,highbrow,Roman Polanski,1962,8345,['Drama'],Poland,3.729298981426,14,34,47,177,353,1296,1955,2828,959,683
915,916,Hôtel Terminus: The Life and Times of Klaus Barbie,highbrow,Marcel Ophüls,1988,450,"['War', 'Documentary']",Germany,3.74222222222222,0,6,4,16,24,63,86,138,54,59
917,918,The Hart of London,highbrow,Jack Chambers,1970,438,['Mystery'],Canada,3.79908675799087,5,7,10,12,31,45,59,115,77,78
918,919,Le Jour Se Lève,highbrow,Marcel Carné,1939,2772,"['Crime', 'Drama']",France,3.79689754689755,2,8,14,59,78,386,649,944,377,256
919,920,Get Carter,highbrow,Mike Hodges,1971,8657,"['Crime', 'Thriller']",UK,3.6747718609218,11,47,50,246,396,1513,2058,2798,842,696
920,921,Black Orpheus,highbrow,Marcel Camus,1959,6859,"['Drama', 'Romance', 'Music', 'Fantasy']",Brazil,3.8589444525441,10,36,36,166,261,826,1315,2251,971,987
921,922,Gentlemen Prefer Blondes,highbrow,Howard Hawks,1953,17293,"['Comedy', 'Music', 'Romance']",USA,3.67518649164402,23,71,96,500,777,3383,4030,5225,1416,1772
922,923,Topsy-Turvy,highbrow,Mike Leigh,1999,3264,"['Comedy', 'Music', 'Drama']",UK,3.77588848039216,7,20,32,105,134,484,647,954,469,413
923,924,Reds,highbrow,Warren Beatty,1981,5926,"['Romance', 'History', 'Drama']",USA,3.7470469119136,12,53,31,210,252,923,1192,1752,809,692
924,925,Ludwig,highbrow,Luchino Visconti,1973,1254,"['History', 'Drama']",France,3.84688995215311,0,6,12,35,52,166,226,385,178,194
925,926,Ten,highbrow,Abbas Kiarostami,2002,3651,['Drama'],Iran,3.76759791837853,19,17,25,104,154,522,676,1274,469,392
926,927,Saraband,highbrow,Ingmar Bergman,2003,2937,"['Drama', 'Music']",Austria,3.73237997957099,5,15,19,80,108,476,664,954,334,283
927,928,A Better Tomorrow,highbrow,John Woo,1986,7901,"['Drama', 'Crime', 'Action']",Hong Kong,3.77926844703202,6,21,36,157,244,1174,1848,2752,920,744
929,930,Odd Man Out,highbrow,Carol Reed,1947,4362,"['Thriller', 'Crime', 'Drama']",UK,3.86439706556625,2,11,16,86,137,489,927,1513,725,456
930,931,Touchez Pas au Grisbi,highbrow,Jacques Becker,1954,2609,"['Drama', 'Crime']",France,3.84668455346876,2,5,7,45,73,324,542,969,416,226
931,932,Broadcast News,highbrow,James L. Brooks,1987,13962,"['Romance', 'Comedy']",USA,3.93743732989543,14,55,56,278,440,1731,2382,4211,2363,2433
932,933,Bad Timing,highbrow,Nicolas Roeg,1980,4034,"['Drama', 'Thriller', 'Mystery']",UK,3.61725334655429,18,50,64,167,261,648,835,1142,458,391
933,934,Deep Red,highbrow,Dario Argento,1975,24009,"['Horror', 'Thriller', 'Mystery']",Italy,3.88031571494023,28,97,125,504,861,2962,4439,7904,3560,3529
935,936,La Chienne,highbrow,Jean Renoir,1931,2297,"['Crime', 'Drama']",France,3.78841967784066,2,8,8,46,90,319,533,755,317,219
936,937,Gilda,highbrow,Charles Vidor,1946,12768,"['Thriller', 'Romance', 'Drama']",USA,3.57475720551378,7,31,49,250,515,1885,2860,4065,1366,1135
939,940,Le Deuxième Souffle,highbrow,Jean-Pierre Melville,1966,2440,"['Thriller', 'Crime', 'Drama', 'Action']",France,3.91987704918033,3,6,5,21,57,242,454,1003,414,235
940,941,Water-mirror of Granada,highbrow,José Val del Omar,1955,414,['Documentary'],Spain,3.81763285024155,0,3,3,13,14,63,82,112,64,60
941,942,Anatahan,highbrow,Josef von Sternberg,1953,875,['Drama'],Japan,3.71485714285714,1,7,8,35,37,162,190,212,91,132
