,TSPDT Rank,Title,Tier,Director,Year,RateCount,Genre,Country,Rating,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating
796,797,Blue,common,Derek Jarman,1993,2970,['Drama'],UK,3.99612794612795,29,31,21,67,124,305,353,793,420,827
797,798,Jurassic Park,common,Steven Spielberg,1993,288704,"['Science Fiction', 'Adventure']",USA,4.12485452227887,329,852,577,4364,4339,30546,33075,91636,38940,84046
798,799,Memories of Murder,common,Bong Joon-ho,2003,71627,"['Drama', 'Thriller', 'Crime']",South Korea,4.26987728091362,42,61,88,388,621,3079,6879,22378,19969,18122
800,801,Le Bonheur,common,Agnès Varda,1965,10250,"['Romance', 'Drama']",France,4.00243902439024,6,23,34,89,193,827,1702,4111,1839,1426
802,803,The Holy Mountain,common,Alejandro Jodorowsky,1973,28252,['Drama'],Mexico,4.13303482939261,224,281,205,638,715,2120,2764,6990,5163,9155
803,804,News from Home,common,Chantal Akerman,1976,4590,['Documentary'],Belgium,4.09749455337691,12,24,13,67,101,399,550,1430,881,1113
804,805,Amores Perros,common,Alejandro González Iñárritu,2000,37259,"['Thriller', 'Drama']",Mexico,4.00951447972302,69,124,141,576,766,3232,5492,13687,7145,6027
808,809,Grave of the Fireflies,common,Isao Takahata,1988,91207,"['Drama', 'Animation', 'War']",Japan,4.33193724165908,137,223,201,839,1154,4493,7615,23411,18997,34137
809,810,"La Commune (Paris, 1871)",common,Peter Watkins,2000,779,"['Drama', 'War', 'History']",France,4.23299101412067,2,4,5,14,18,50,82,164,162,278
810,811,Il Posto,common,Ermanno Olmi,1961,3436,['Drama'],Italy,4.12310826542491,3,9,5,22,40,225,475,1236,763,658
812,813,Roman Holiday,common,William Wyler,1953,36147,"['Comedy', 'Romance', 'Drama']",USA,4.0401416438432,23,60,71,372,616,3581,5774,12772,5706,7172
813,814,"Diaries, Notes, and Sketches",common,Jonas Mekas,1969,1089,['Documentary'],USA,4.10560146923783,7,8,7,28,33,75,125,282,200,324
821,822,Who's Afraid of Virginia Woolf?,common,Mike Nichols,1966,21084,['Drama'],USA,4.14575033200531,35,88,79,301,430,1537,2356,6244,4790,5224
822,823,Forbidden Games,common,René Clément,1952,3554,"['Drama', 'History']",France,3.99887450759707,3,10,13,31,80,321,626,1281,628,563
823,824,Street of Shame,common,Kenji Mizoguchi,1956,3227,['Drama'],Japan,4.07638673690734,1,3,7,28,37,250,501,1171,681,548
828,829,Taipei Story,common,Edward Yang,1985,6561,['Drama'],Taiwan,4.06576741350404,5,8,15,61,99,486,953,2464,1453,1017
832,833,Black Girl,common,Ousmane Sembène,1966,8315,['Drama'],Senegal,3.97733012627781,8,24,24,94,165,722,1484,3235,1376,1183
833,834,Lessons of Darkness,common,Werner Herzog,1992,4750,"['War', 'Documentary']",France,4.04221052631579,1,10,12,59,94,425,735,1642,913,859
835,836,Central Station,common,Walter Salles,1998,15047,['Drama'],Brazil,4.37652023659201,24,35,54,143,206,802,1237,3361,2360,6825
844,845,Kwaidan,common,Masaki Kobayashi,1964,10381,"['Fantasy', 'Drama', 'Horror']",Japan,4.13245352085541,10,25,28,120,166,745,1310,3380,2316,2282
848,849,The Naked Island,common,Kaneto Shindō,1960,2621,['Drama'],Japan,4.13849675696299,2,9,5,32,50,191,344,802,549,637
851,852,My Little Loves,common,Jean Eustache,1974,832,['Drama'],France,3.9609375,0,5,2,11,28,91,153,264,118,160
856,857,Inglourious Basterds,common,Quentin Tarantino,2009,410044,"['Thriller', 'Drama', 'Action', 'War']",Germany,4.26369243300719,489,1310,790,4670,4423,28140,33924,120432,78095,137771
857,858,Princess Mononoke,common,Hayao Miyazaki,1997,152952,"['Fantasy', 'Adventure', 'Animation']",Japan,4.32244756524923,100,236,183,1119,1501,8287,13653,41614,31673,54589
858,859,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,common,Jonas Mekas,2000,2835,['Documentary'],USA,4.50634920634921,10,15,10,34,41,91,132,445,460,1597
865,866,Anatomy of a Murder,common,Otto Preminger,1959,17641,"['Mystery', 'Crime', 'Thriller', 'Drama']",USA,4.10129811235191,10,25,24,147,242,1253,2328,6457,4248,2907
867,868,The Usual Suspects,common,Bryan Singer,1995,132917,"['Crime', 'Drama', 'Thriller']",USA,3.98327903879865,202,532,542,2416,3325,13089,20508,46123,23164,23016
878,879,"The Cook, the Thief, His Wife & Her Lover",common,Peter Greenaway,1989,15677,"['Drama', 'Crime']",France,4.01999744849142,78,148,123,353,417,1333,2057,4614,3046,3508
881,882,Das Boot,common,Wolfgang Petersen,1981,25334,"['Drama', 'War', 'History']",Germany,4.1434830662351,25,78,62,274,371,1826,3049,8243,5679,5727
882,883,Léon: The Professional,common,Luc Besson,1994,182578,"['Action', 'Drama', 'Crime']",France,4.12182738336492,364,627,493,2280,2918,14399,22454,61422,32855,44766
887,888,Au Revoir les Enfants,common,Louis Malle,1987,12570,"['War', 'Drama']",Germany,4.0813046937152,3,22,19,131,183,1000,1809,4549,2534,2320
889,890,The Phantom Carriage,common,Victor Sjöström,1921,8348,"['Drama', 'Fantasy', 'Horror']",Sweden,4.0439027311931,7,19,27,151,175,800,1213,2714,1511,1731
891,892,Elevator to the Gallows,common,Louis Malle,1958,14952,"['Thriller', 'Drama', 'Crime']",France,3.99882958801498,5,25,25,127,232,1276,2607,5899,2874,1882
896,897,Le Trou,common,Jacques Becker,1960,7483,"['History', 'Thriller', 'Drama', 'Crime']",France,4.33462515034077,5,7,6,34,50,237,571,2200,2300,2073
900,901,Ed Wood,common,Tim Burton,1994,43128,"['Comedy', 'Drama', 'History']",USA,4.01094416620293,55,159,151,738,1015,4374,6519,14210,7512,8395
904,905,The Diving Bell and the Butterfly,common,Julian Schnabel,2007,19897,['Drama'],France,4.00138211790722,24,54,59,279,439,1857,3199,6958,3888,3142
906,907,Cría cuervos…,common,Carlos Saura,1976,4989,['Drama'],Spain,4.1113449589096,5,6,9,55,82,397,674,1670,1021,1070
907,908,Rope,common,Alfred Hitchcock,1948,55074,"['Thriller', 'Crime']",USA,4.03648727167084,35,71,98,491,896,4713,8874,20666,10328,8902
908,909,Floating Weeds,common,Yasujirō Ozu,1959,5314,['Drama'],Japan,4.10302973278133,3,10,9,66,98,356,767,1815,1122,1068
913,914,To Live,common,Zhang Yimou,1994,4004,"['Drama', 'War', 'Romance']",China,4.10377122877123,5,3,11,31,59,257,577,1489,813,759
916,917,Mildred Pierce,common,Michael Curtiz,1945,10985,"['Drama', 'Crime']",USA,4.01898042785617,4,18,25,106,199,966,1805,4160,1968,1734
928,929,Mamma Roma,common,Pier Paolo Pasolini,1962,4223,['Drama'],Italy,3.95382429552451,4,18,9,62,92,410,782,1569,647,631
934,935,The End of Summer,common,Yasujirō Ozu,1961,2180,['Drama'],Japan,3.96100917431193,0,2,8,15,32,227,442,782,410,262
937,938,"Spring, Summer, Fall, Winter... and Spring",common,Kim Ki-duk,2003,15764,['Drama'],South Korea,4.07732808931743,31,74,53,214,321,1247,2153,5144,3224,3303
938,939,Before Sunrise,common,Richard Linklater,1995,130559,"['Romance', 'Drama']",Austria,4.30063419603398,224,532,378,1483,1631,7488,11146,34132,24992,48553
943,944,Kill Bill: Vol. 1,common,Quentin Tarantino,2003,339174,"['Action', 'Crime']",USA,4.13598477477637,634,1795,1003,5764,5073,29764,34955,110332,54482,95372
946,947,Good Morning,common,Yasujirō Ozu,1959,12033,"['Comedy', 'Family', 'Drama']",Japan,4.12985124241669,3,10,11,76,174,737,1688,4437,2545,2352
949,950,Paper Moon,common,Peter Bogdanovich,1973,17970,"['Comedy', 'Drama', 'Crime']",USA,4.19348914858097,9,14,24,125,158,1017,2099,6172,4376,3976
950,951,3 Women,common,Robert Altman,1977,12251,"['Drama', 'Mystery']",USA,4.08346257448372,22,30,49,176,296,1030,1606,3784,2634,2624
951,952,The Lord of the Rings: The Return of the King,common,Peter Jackson,2003,266870,"['Fantasy', 'Adventure', 'Action']",New Zealand,4.36427474051036,397,1205,523,3539,2933,17848,17525,59753,43066,120081
965,966,Red Beard,common,Akira Kurosawa,1965,6601,['Drama'],Japan,4.22019391001363,6,7,11,57,93,405,765,1898,1590,1769
974,975,Stroszek,common,Werner Herzog,1977,7269,"['Drama', 'Comedy']",Germany,4.06211308295501,8,33,18,106,174,617,1080,2295,1369,1569
978,979,The Saragossa Manuscript,common,Wojciech Has,1965,1669,"['Comedy', 'Mystery', 'Drama', 'Fantasy']",Poland,4.01977231875374,1,6,14,44,54,158,223,459,364,346
979,980,Stand by Me,common,Rob Reiner,1986,112143,"['Drama', 'Crime']",USA,4.1049508217187,59,176,187,1032,1635,9744,15727,39571,17843,26170
983,984,Phantom of the Paradise,common,Brian De Palma,1974,17516,"['Comedy', 'Thriller', 'Fantasy', 'Horror', 'Music']",USA,3.96309088833067,44,94,104,406,542,1867,2824,5231,2911,3494
988,989,The Crucified Lovers,common,Kenji Mizoguchi,1954,2521,"['Drama', 'Romance']",Japan,4.09619198730662,1,3,3,19,41,188,396,857,530,483
